"","Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"7434",2018-07-05,"AQS",371470006,3,5.9,"ug/m3 LC",25,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7435",2018-07-06,"AQS",371470006,3,3.9,"ug/m3 LC",16,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7436",2018-07-07,"AQS",371470006,3,7.6,"ug/m3 LC",32,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7437",2018-07-08,"AQS",371470006,3,5.3,"ug/m3 LC",22,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7438",2018-07-09,"AQS",371470006,3,7,"ug/m3 LC",29,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7439",2018-07-10,"AQS",371470006,3,11.5,"ug/m3 LC",48,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7440",2018-07-11,"AQS",371470006,3,16.3,"ug/m3 LC",60,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7441",2018-07-12,"AQS",371470006,3,14.9,"ug/m3 LC",57,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7442",2018-07-13,"AQS",371470006,3,10.2,"ug/m3 LC",43,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7443",2018-07-14,"AQS",371470006,3,6.4,"ug/m3 LC",27,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7444",2018-07-15,"AQS",371470006,3,8.3,"ug/m3 LC",35,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7445",2018-07-16,"AQS",371470006,3,9.6,"ug/m3 LC",40,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7446",2018-07-17,"AQS",371470006,3,10.3,"ug/m3 LC",43,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7447",2018-07-18,"AQS",371470006,3,8.7,"ug/m3 LC",36,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7448",2018-07-19,"AQS",371470006,3,9.7,"ug/m3 LC",40,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7449",2018-07-20,"AQS",371470006,3,7.6,"ug/m3 LC",32,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7450",2018-07-21,"AQS",371470006,3,4,"ug/m3 LC",17,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7451",2018-07-22,"AQS",371470006,3,10.6,"ug/m3 LC",44,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7452",2018-07-23,"AQS",371470006,3,6.3,"ug/m3 LC",26,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7453",2018-07-24,"AQS",371470006,3,2.8,"ug/m3 LC",12,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7454",2018-07-25,"AQS",371470006,3,3.7,"ug/m3 LC",15,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7455",2018-07-26,"AQS",371470006,3,7.5,"ug/m3 LC",31,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7456",2018-07-27,"AQS",371470006,3,9.2,"ug/m3 LC",38,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7457",2018-07-28,"AQS",371470006,3,6.9,"ug/m3 LC",29,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7458",2018-07-29,"AQS",371470006,3,7.3,"ug/m3 LC",30,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7459",2018-07-30,"AQS",371470006,3,4.7,"ug/m3 LC",20,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7460",2018-07-31,"AQS",371470006,3,6.5,"ug/m3 LC",27,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7461",2018-08-01,"AQS",371470006,3,7,"ug/m3 LC",29,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7462",2018-08-02,"AQS",371470006,3,4.9,"ug/m3 LC",20,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7463",2018-08-03,"AQS",371470006,3,2.6,"ug/m3 LC",11,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7464",2018-08-04,"AQS",371470006,3,4.5,"ug/m3 LC",19,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7465",2018-08-05,"AQS",371470006,3,6.8,"ug/m3 LC",28,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7466",2018-08-06,"AQS",371470006,3,8.7,"ug/m3 LC",36,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7467",2018-08-07,"AQS",371470006,3,10.8,"ug/m3 LC",45,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7468",2018-08-08,"AQS",371470006,3,10.4,"ug/m3 LC",43,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7469",2018-08-09,"AQS",371470006,3,7.4,"ug/m3 LC",31,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7470",2018-08-10,"AQS",371470006,3,12.8,"ug/m3 LC",52,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7471",2018-08-11,"AQS",371470006,3,11,"ug/m3 LC",46,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7472",2018-08-12,"AQS",371470006,3,7.9,"ug/m3 LC",33,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7473",2018-08-13,"AQS",371470006,3,5.9,"ug/m3 LC",25,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7474",2018-08-14,"AQS",371470006,3,10.5,"ug/m3 LC",44,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7475",2018-08-15,"AQS",371470006,3,12.9,"ug/m3 LC",53,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7476",2018-08-16,"AQS",371470006,3,15.1,"ug/m3 LC",57,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7477",2018-08-17,"AQS",371470006,3,10.9,"ug/m3 LC",45,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7478",2018-08-19,"AQS",371470006,3,6.2,"ug/m3 LC",26,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7479",2018-08-20,"AQS",371470006,3,5.8,"ug/m3 LC",24,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7480",2018-08-21,"AQS",371470006,3,7.2,"ug/m3 LC",30,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7481",2018-08-22,"AQS",371470006,3,7.3,"ug/m3 LC",30,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7482",2018-08-23,"AQS",371470006,3,10.4,"ug/m3 LC",43,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7483",2018-08-24,"AQS",371470006,3,8.7,"ug/m3 LC",36,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7484",2018-08-25,"AQS",371470006,3,8.3,"ug/m3 LC",35,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7485",2018-08-26,"AQS",371470006,3,10.1,"ug/m3 LC",42,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7486",2018-08-27,"AQS",371470006,3,11.2,"ug/m3 LC",47,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7487",2018-08-28,"AQS",371470006,3,7.5,"ug/m3 LC",31,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7488",2018-08-29,"AQS",371470006,3,4.1,"ug/m3 LC",17,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7489",2018-08-30,"AQS",371470006,3,8.2,"ug/m3 LC",34,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7490",2018-08-31,"AQS",371470006,3,10.4,"ug/m3 LC",43,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7491",2018-09-01,"AQS",371470006,3,5.2,"ug/m3 LC",22,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7492",2018-09-02,"AQS",371470006,3,4.5,"ug/m3 LC",19,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7493",2018-09-03,"AQS",371470006,3,6.1,"ug/m3 LC",25,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7494",2018-09-04,"AQS",371470006,3,7.2,"ug/m3 LC",30,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7495",2018-09-05,"AQS",371470006,3,6.2,"ug/m3 LC",26,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7496",2018-09-06,"AQS",371470006,3,6.5,"ug/m3 LC",27,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7497",2018-09-07,"AQS",371470006,3,9,"ug/m3 LC",38,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7498",2018-09-08,"AQS",371470006,3,7.5,"ug/m3 LC",31,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7499",2018-09-09,"AQS",371470006,3,5.9,"ug/m3 LC",25,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7500",2018-09-22,"AQS",371470006,3,10.6,"ug/m3 LC",44,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7501",2018-09-23,"AQS",371470006,3,8.7,"ug/m3 LC",36,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7502",2018-09-24,"AQS",371470006,3,6.3,"ug/m3 LC",26,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7503",2018-09-25,"AQS",371470006,3,5.1,"ug/m3 LC",21,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7504",2018-09-26,"AQS",371470006,3,6.5,"ug/m3 LC",27,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7505",2018-09-27,"AQS",371470006,3,8.2,"ug/m3 LC",34,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7506",2018-09-28,"AQS",371470006,3,5.3,"ug/m3 LC",22,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7507",2018-09-29,"AQS",371470006,3,3.7,"ug/m3 LC",15,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7508",2018-09-30,"AQS",371470006,3,5.2,"ug/m3 LC",22,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7509",2018-10-01,"AQS",371470006,3,9.1,"ug/m3 LC",38,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7510",2018-10-02,"AQS",371470006,3,7.6,"ug/m3 LC",32,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7511",2018-10-03,"AQS",371470006,3,8.9,"ug/m3 LC",37,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7512",2018-10-04,"AQS",371470006,3,11.1,"ug/m3 LC",46,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7513",2018-10-05,"AQS",371470006,3,12.7,"ug/m3 LC",52,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7514",2018-10-06,"AQS",371470006,3,11.2,"ug/m3 LC",47,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7515",2018-10-07,"AQS",371470006,3,4.6,"ug/m3 LC",19,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7516",2018-10-08,"AQS",371470006,3,3.8,"ug/m3 LC",16,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7517",2018-10-09,"AQS",371470006,3,4.5,"ug/m3 LC",19,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7518",2018-10-13,"AQS",371470006,3,4.4,"ug/m3 LC",18,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7519",2018-10-14,"AQS",371470006,3,4.8,"ug/m3 LC",20,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7520",2018-10-15,"AQS",371470006,3,3.7,"ug/m3 LC",15,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7521",2018-10-16,"AQS",371470006,3,5.9,"ug/m3 LC",25,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7522",2018-10-17,"AQS",371470006,3,5,"ug/m3 LC",21,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7523",2018-10-18,"AQS",371470006,3,5.2,"ug/m3 LC",22,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7524",2018-10-19,"AQS",371470006,3,5.9,"ug/m3 LC",25,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7525",2018-10-20,"AQS",371470006,3,7.3,"ug/m3 LC",30,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7526",2018-10-21,"AQS",371470006,3,1.5,"ug/m3 LC",6,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7527",2018-10-22,"AQS",371470006,3,3.9,"ug/m3 LC",16,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7528",2018-10-23,"AQS",371470006,3,7.2,"ug/m3 LC",30,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7529",2018-10-24,"AQS",371470006,3,7,"ug/m3 LC",29,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7530",2018-10-25,"AQS",371470006,3,5,"ug/m3 LC",21,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7531",2018-10-26,"AQS",371470006,3,4.7,"ug/m3 LC",20,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7532",2018-10-27,"AQS",371470006,3,1.5,"ug/m3 LC",6,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7533",2018-10-28,"AQS",371470006,3,3.5,"ug/m3 LC",15,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7534",2018-10-29,"AQS",371470006,3,4.4,"ug/m3 LC",18,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7535",2018-10-30,"AQS",371470006,3,4.9,"ug/m3 LC",20,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7536",2018-10-31,"AQS",371470006,3,8.6,"ug/m3 LC",36,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7537",2018-11-01,"AQS",371470006,3,5,"ug/m3 LC",21,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7538",2018-11-02,"AQS",371470006,3,5.1,"ug/m3 LC",21,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7539",2018-11-03,"AQS",371470006,3,2.2,"ug/m3 LC",9,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7540",2018-11-04,"AQS",371470006,3,4.2,"ug/m3 LC",18,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7541",2018-11-05,"AQS",371470006,3,2,"ug/m3 LC",8,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7542",2018-11-06,"AQS",371470006,3,4.2,"ug/m3 LC",18,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7543",2018-11-07,"AQS",371470006,3,5,"ug/m3 LC",21,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
"7544",2018-11-08,"AQS",371470006,3,7,"ug/m3 LC",29,"Pitt Agri. Center",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",24780,"Greenville, NC",37,"North Carolina",147,"Pitt",35.6412760008938,-77.360126
